MS3_id	target_id	cmpd_id	cmpd_name	status	smiles	ro5_pass	mddr.like
MS3_01928	P17612	DB02482	Phosphonothreonine	experimental	C[C@H](OP(O)(O)=O)[C@@H](N)C(O)=O	1	0
MS3_01928	P17612	DB02611	Balanol Analog 1	experimental	[H][C@]1(CNCCC[C@@]1([H])OC(=O)C1=CC=C(O)C=C1)NC(=O)C1=CC=C(O)C=C1	1	0
MS3_01928	P17612	DB03374	3,5-Diiodotyrosine	experimental	[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O	1	0
MS3_01928	P17612	DB07995	N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE	experimental	BrC1=CC=C(\C=C\CNCCNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C=C1	1	1
MS3_01928	P17612	DB04098	Balanol	experimental	OC(=O)C1=CC=CC(O)=C1C(=O)C1=C(O)C=C(C=C1O)C(=O)O[C@@H]1CCCNC[C@@H]1NC(=O)C1=CC=C(O)C=C1	0	1
MS3_01928	P17612	DB08756	(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE	experimental	[H][C@](C)(N)[C@@]1([H])CC[C@@]([H])(CC1)C(=O)NC1=CC=NC=C1	1	0
MS3_01928	P17612	DB04522	Dexfosfoserine	experimental	N[C@@H](COP(O)(O)=O)C(O)=O	1	0
MS3_01928	P17612	DB07996	5-(2-methylpiperazine-1-sulfonyl)isoquinoline	experimental	CC1CNCCN1S(=O)(=O)C1=C2C=CN=CC2=CC=C1	1	0
MS3_01928	P17612	DB04530	S,S-(2-Hydroxyethyl)Thiocysteine	experimental	N[C@@H](CSSCCO)C(O)=O	1	0
MS3_01928	P17612	DB08846	Ellagic Acid	investigational	OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2	1	0
MS3_01929	P20594	DB01613	Erythrityl Tetranitrate	approved	[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O	0	0
MS3_01930	P62166	DB11093	Calcium Citrate	approved	[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	1	0
MS3_01930	P62166	DB11348	Calcium Phosphate	approved	[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O	1	0
MS3_01931	Q96QT4	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)NP(O)(O)=O)[C@H](O)[C@H]1O	0	1
MS3_01931	Q96QT4	DB04447	1,4-Dithiothreitol	experimental	O[C@@H](CS)[C@@H](O)CS	1	0
MS3_01933	P63261	DB09130	Copper	approved	[Cu]	1	0
MS3_01933	P63261	DB11638	Artenimol	approved		NA	NA
MS3_01934	P43166	DB00311	Ethoxzolamide	withdrawn	CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O	1	0
MS3_01934	P43166	DB00703	Methazolamide	approved	CN1N=C(SC1=NC(C)=O)S(N)(=O)=O	1	0
MS3_01934	P43166	DB00819	Acetazolamide	approved	CC(=O)NC1=NN=C(S1)S(N)(=O)=O	1	0
MS3_01934	P43166	DB00909	Zonisamide	approved	NS(=O)(=O)CC1=NOC2=CC=CC=C12	1	0
MS3_01934	P43166	DB01144	Diclofenamide	approved	NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O	1	0
MS3_01934	P43166	DB08846	Ellagic Acid	investigational	OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2	1	0
MS3_01935	Q96QT4	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)NP(O)(O)=O)[C@H](O)[C@H]1O	0	1
MS3_01935	Q96QT4	DB04447	1,4-Dithiothreitol	experimental	O[C@@H](CS)[C@@H](O)CS	1	0
MS3_01938	P12004	DB00279	Liothyronine	approved	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	0	0
MS3_01952	P09525	DB09130	Copper	approved	[Cu]	1	0
MS3_01964	P09525	DB09130	Copper	approved	[Cu]	1	0
MS3_01965	Q9Y4W6	DB00171	ATP	investigational	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	0	1
MS3_01979	P10827	DB05035	Eprotirome	investigational	CC(C)C1=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=CC=C1O	0	0
MS3_01979	P10827	DB05235	NRP409	investigational		NA	NA
MS3_01979	P10827	DB00279	Liothyronine	approved	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	0	0
MS3_01979	P10827	DB00451	Levothyroxine	approved	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O	0	0
MS3_01979	P10827	DB00509	Dextrothyroxine	approved	N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O	0	0
MS3_01979	P10827	DB01118	Amiodarone	approved	CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1	0	1
MS3_01979	P10827	DB01583	Liotrix	approved	[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O	0	1
MS3_01979	P10827	DB03176	3,5-Dichloro-4-[(4-Hydroxy-3-Isopropylphenoxy)Phenylacetic Acid	experimental	CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O	0	0
MS3_01987	P49761	DB07664	5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE	experimental	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=S)NC1=C(F)C=CC=C1F	1	0
MS3_01987	P49761	DB08691	ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate	experimental	CCOC(=O)C1=C(\C(=C/N)C#N)C2=C(N1C)C(Cl)=C(Cl)C=C2	1	0
MS3_01988	P45880	DB01375	Aluminium monostearate	experimental	CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O	0	0
MS3_01988	P45880	DB06098	PRLX 93936	investigational		NA	NA
MS3_01993	O95259	DB00458	Imipramine	approved	CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12	1	0
MS3_01993	O95259	DB00637	Astemizole	approved	COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1	0	1
MS3_01994	Q12809	DB01149	Nefazodone	approved	CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1	1	1
MS3_01994	Q12809	DB00637	Astemizole	approved	COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1	0	1
MS3_01994	Q12809	DB01162	Terazosin	approved	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1	1	0
MS3_01994	Q12809	DB00661	Verapamil	approved	COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1	0	0
MS3_01994	Q12809	DB01182	Propafenone	approved	CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1	1	0
MS3_01994	Q12809	DB01195	Flecainide	approved	FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1	1	0
MS3_01994	Q12809	DB01211	Clarithromycin	approved	[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC	0	1
MS3_01994	Q12809	DB00675	Tamoxifen	approved	CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	0	1
MS3_01994	Q12809	DB01218	Halofantrine	approved	CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F	0	1
MS3_01994	Q12809	DB00679	Thioridazine	approved	CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1	0	0
MS3_01994	Q12809	DB01244	Bepridil	approved	CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1	0	1
MS3_01994	Q12809	DB00908	Quinidine	approved	[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1	1	0
MS3_01994	Q12809	DB04855	Dronedarone	approved	CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2	0	1
MS3_01994	Q12809	DB01026	Ketoconazole	approved	CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	0	1
MS3_01994	Q12809	DB01035	Procainamide	approved	CCN(CC)CCNC(=O)C1=CC=C(N)C=C1	1	0
MS3_01994	Q12809	DB01074	Perhexiline	approved	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1	0	0
MS3_01994	Q12809	DB01100	Pimozide	approved	FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1	0	1
MS3_01994	Q12809	DB06144	Sertindole	approved	FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2	1	0
MS3_01994	Q12809	DB01110	Miconazole	approved	ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1	0	1
MS3_01994	Q12809	DB06217	Vernakalant	approved	COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1	1	1
MS3_01994	Q12809	DB00457	Prazosin	approved	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1	1	0
MS3_01994	Q12809	DB00458	Imipramine	approved	CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12	1	0
MS3_01994	Q12809	DB00472	Fluoxetine	approved	CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1	1	0
MS3_01994	Q12809	DB00477	Chlorpromazine	approved	CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2	1	0
MS3_01994	Q12809	DB00489	Sotalol	approved	CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	1	0
MS3_01994	Q12809	DB00537	Ciprofloxacin	approved	OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O	1	0
MS3_01994	Q12809	DB00590	Doxazosin	approved	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1	1	0
MS3_01994	Q12809	DB01142	Doxepin	approved	[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12	1	0
MS3_01994	Q12809	DB00604	Cisapride	approved	CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC	1	1
MS3_01994	Q12809	DB04957	Azimilide	investigational	CN1CCN(CCCCN2C(=O)CN(N=CC3=CC=C(O3)C3=CC=C(Cl)C=C3)C2=O)CC1	1	1
MS3_01994	Q12809	DB00176	Fluvoxamine	approved	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F	1	0
MS3_01994	Q12809	DB00199	Erythromycin	approved	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	0	1
MS3_01994	Q12809	DB00204	Dofetilide	approved	CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1	1	0
MS3_01994	Q12809	DB00276	Amsacrine	approved	COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1	1	0
MS3_01994	Q12809	DB00280	Disopyramide	approved	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	1	0
MS3_01994	Q12809	DB00308	Ibutilide	approved	CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	1	0
MS3_01994	Q12809	DB01118	Amiodarone	approved	CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1	0	1
MS3_01994	Q12809	DB00342	Terfenadine	withdrawn	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	0	1
MS3_01994	Q12809	DB11386	Chlorobutanol	investigational	CC(C)(O)C(Cl)(Cl)Cl	1	0
MS3_01994	Q12809	DB00346	Alfuzosin	approved	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1	1	1
MS3_01994	Q12809	DB01136	Carvedilol	approved	COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2	1	1
MS3_01994	Q12809	DB00455	Loratadine	approved	CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2	1	0
MS3_02003	P07384	DB04276	N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine	experimental	CC(C)C[C@H](NC(=O)[C@@H](O)CC(O)=O)C(=O)NCCCCNC(N)=[NH2+]	0	0
MS3_02003	P07384	DB04653	CBZ-LEU-LEU-TYR-CH2F	experimental	[H][C@@](CC(C)C)(N=C(O)OCC1=CC=CC=C1)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(=O)CF	0	0
MS3_02003	P07384	DB07627	(2S)-4-METHYL-2-(3-PHENYLTHIOUREIDO)-N-((3S)-TETRAHYDRO-2-HYDROXY-3-FURANYL)PENTANAMIDE	experimental	[H][C@@](CC(C)C)(NC(=S)NC1=CC=CC=C1)C(=O)N[C@]1([H])CO[C@]([H])(O)C1	1	0
MS3_02005	Q9Y6L6	DB01045	Rifampicin	approved	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C	0	0
MS3_02005	Q9Y6L6	DB01211	Clarithromycin	approved	[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC	0	1
MS3_02005	Q9Y6L6	DB05521	Telaprevir	approved	[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1	0	1
MS3_02021	P08048	DB02884	Beta-Cyclohexyl-Alanine	experimental	N[C@@H](CC1CCCCC1)C(O)=O	1	0
MS3_02021	P08048	DB05483	PCL-016	investigational		NA	NA
MS3_02027	P25788	DB08515	(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE	experimental	[H][C@](O)([C@@]1([H])CCCC=C1)[C@]1(NC(=O)[C@]2([H])CCO[C@]12C)C=O	1	0
MS3_02027	P25788	DB12695	Phenethyl Isothiocyanate	investigational	S=C=NCCC1=CC=CC=C1	1	0
MS3_02036	Q9UJ70	DB00141	N-Acetylglucosamine	approved	[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO	1	0
MS3_02044	Q9HCP0	DB08325	2-(2-HYDROXYETHYLAMINO)-6-(3-CHLOROANILINO)-9-ISOPROPYLPURINE	experimental	CC(C)N1C=NC2=C1NC(NCCO)=N\C2=N/C1=CC=CC(Cl)=C1	1	0
MS3_02050	P62491	DB01864	5'-Guanosine-Diphosphate-Monothiophosphate	experimental	[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=S)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O	0	1
MS3_02050	P62491	DB04315	Guanosine-5'-Diphosphate	experimental	NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1	0	1
MS3_02057	P30825	DB00123	L-Lysine	approved	NCCCC[C@H](N)C(O)=O	1	0
MS3_02057	P30825	DB00125	L-Arginine	approved	N[C@@H](CCCNC(N)=N)C(O)=O	1	0
MS3_02057	P30825	DB00129	Ornithine	approved	NCCC[C@H](N)C(O)=O	1	0
MS3_02063	Q72JJ3	DB03147	Flavin adenine dinucleotide	approved	CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2	0	1
MS3_02075	P29973	DB04209	Dequalinium	approved	CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]1=C(C)C=C(N)C2=C1C=CC=C2	1	1
MS3_02079	O95573	DB00159	Icosapent	approved	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	0	0
MS3_02082	P07858	DB04126	N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	experimental	[H][C@](O)(CC(O)=O)C(=O)N[C@@]([H])(CC(C)C)C(=O)NCCC(C)C	1	0
MS3_02082	P07858	DB04579	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-	experimental	[H][C@](C)(O)[C@]([H])(N=C(O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=N[C@]([H])(C(O)=O)[C@@]([H])(C)CC	1	0
MS3_02082	P07858	DB07160	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE	experimental	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=O	1	0
MS3_02082	P07858	DB07219	BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	experimental	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCCC)C(=O)N1CCC[C@@]1([H])C(=O)OCC1=CC=CC=C1	1	1
MS3_02082	P07858	DB07223	METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	experimental	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCCC)C(=O)N1CCC[C@@]1([H])C(=O)OC	1	0
MS3_02082	P07858	DB07224	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE	experimental	[H][C@@](C)(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O	1	0
MS3_02082	P07858	DB07225	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE	experimental	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O	1	0
MS3_02082	P07858	DB07231	N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE	experimental	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O	1	1
MS3_02082	P07858	DB02108	2-Aminoethanimidic Acid	experimental	[H]N=C([H])CN	1	0
MS3_02082	P07858	DB02148	3-Amino-4-Oxybenzyl-2-Butanone	experimental	CC(=O)[C@@H](N)COCC1=CC=CC=C1	1	0
MS3_02082	P07858	DB02685	3-Methylphenylalanine	experimental	CC1=CC=CC(C[C@H](N)C(O)=O)=C1	1	0
MS3_02082	P07858	DB02855	N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline	experimental	[H][C@](O)(CC(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(O)=O)[C@@]([H])(C)CC)C(=O)NCCC	1	0
MS3_02082	P07858	DB03329	2-Pyridinethiol	experimental	SC1=CC=CC=N1	1	0
MS3_02082	P07858	DB03588	Diphenylacetic Acid	experimental	OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	1	0
MS3_02086	P99999	DB04249	Zinc Substituted Heme C	experimental	[Zn+4].[H]\C(C)=C1\C(C)=C2[N-]\C\1=C([H])/C1=C(C)C(=C([H])C)\C([N-]1)=C([H])\C1=C(C)C(CCC(O)=O)=C([N-]1)\C([H])=C1/[N-]\C(=C/2\[H])C(C)=C1CCC(O)=O	0	1
MS3_02086	P99999	DB01017	Minocycline	approved	[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2	1	0
MS3_02086	P99999	DB02110	Protoporphyrin Ix Containing Co	experimental	CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4C=C5N6C(=CC7=C(C=C)C(C)=C8C=C1N2[Co]6(N34)N78)C(C)=C5C=C	0	1
MS3_02086	P99999	DB03317	Heme C	experimental	CC(S)C1=C2C=C3C(C)=C(C(C)S)C4=[N+]3[Fe--]35N6C(=C4)C(C)=C(CCC(O)=O)C6=CC4=[N+]3C(=CC(N25)=C1C)C(C)=C4CCC(O)=O	0	1
MS3_02086	P99999	DB03366	Imidazole	experimental	N1C=CN=C1	1	0
MS3_02086	P99999	DB03934	Protoporphyrin Ix Containing Zn	experimental	CC1=C(CCC(O)=O)C2=CC3=[N]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N]7[Zn]4(N2C1=C8)N56)C(C)=C3CCC(O)=O	0	1
MS3_02086	P99999	DB03977	N-Trimethyllysine	experimental	[H][C@](N)(CCCC[N+](C)(C)C)C(O)=O	1	0
MS3_02092	Q16878	DB00151	L-Cysteine	approved	N[C@@H](CS)C(O)=O	1	0
MS3_02092	Q16878	DB00157	NADH	approved	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	0	1
MS3_02093	P22033	DB00115	Cyanocobalamin	approved	[C@H]1([C@@H]2[C@H]([C@@H](N3C4=CC(=C(C)C=C4[N+]([Co-3]456(N7C8=C(C9=[N+]4C(C([C@@H]9CCC(N)=O)(C)C)=CC4=[N+]5C(=C(C5=[N+]6[C@@]([C@]7([C@@H]([C@@]8(C)CCC(=O)NC[C@@]([H])(C)OP([O-])(=O)O2)CC(N)=O)[H])([C@@]([C@@H]5CCC(N)=O)(C)CC(N)=O)C)C)[C@@]([C@@H]4CCC(N)=O)(C)CC(N)=O)C)C#N)=C3)C)O1)O)CO	0	1
MS3_02093	P22033	DB00200	Hydroxocobalamin	approved	[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H]	0	1
MS3_02110	Q92993	DB01992	Coenzyme A	investigational	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS	0	1
MS3_02110	Q92993	DB02039	S-Acetyl-Cysteine	experimental	[H][C@](N)(CSC(C)=O)C(O)=O	1	0
MS3_02136	P40926	DB00157	NADH	approved	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	0	1
MS3_02136	P40926	DB04272	Citric Acid	approved	OC(=O)CC(O)(CC(O)=O)C(O)=O	1	0
MS3_02136	P40926	DB09092	Xanthinol	approved	CN(CCO)CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C	1	0
MS3_02141	P40429	DB02494	Alpha-Hydroxy-Beta-Phenyl-Propionic Acid	experimental	[H][C@](O)(CC1=CC=CC=C1)C(O)=O	1	0
MS3_02141	P40429	DB07374	Anisomycin	experimental	[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O	1	0
MS3_02141	P40429	DB08437	Puromycin	experimental	[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O	1	1
MS3_02144	P35869	DB00379	Mexiletine	approved	CC(N)COC1=C(C)C=CC=C1C	1	0
